14.2
34
44.7
50.5
39.8
48.1
39.3
38.2
37.7
37.8
40
29.1
37.3
28.6
22.3
32.5
25
27.5
30.3
34.4
32.9
26
29.3
36.1
35.1
30.2
23.8
34.2
36.2
36.5
35.1
32.2
33
41.4
37.5
32.6
29.4
30.5
28.8
29.8
34.1
38.5
45.1
38.5
23.4
15.5
23.9
31.8
37
38.2
41.5
42.1
40.1
36.8
37.9
39.8
40.7
43.5
40.1
39.3
42.5
38.9
42.5
39.3
37.7
40.3
38
44.2
51
27.8
21.6
20.6
33
35.5
32.8
32.8
35.5
36.9
35.7
32.9
31.7
34
39
37.9
44.2
60.3
67.5
64.4
66
72.9
49
41.6
46.8
40.6
39.2
45.3
51.3
49.7
46.5
43.7
44.7
44.1
48.6
50.7
46.5
49.8
55.9
55.6
56.8
49
53.6
56
49.5
47.1
50.9
45.3
45.1
48.8
58.5
66.5
63.5
56.2
53
48.5
55.3
53.6
54.5
54.2
52.3
50.1
49.3
50.1
45.1
45.9
55.8
61
55.4
67.2
66.8
65.3
69
60.5
63.5
69.9
64.4
64
65.4
70.3
76.7
74.5
67.5
68.5
63
61.5
56.7
60.4
62.4
59.3
55.7
57.9
66.3
64.3
59.2
59.3
62.1
66.3
60
60.4
64.6
63.6
62.9
62.2
60.9
66.5
73.5
75
78.9
72.1
62.2
65.9
69.2
68.9
69.6
72.2
72.7
69.2
68.8
69.8
67.8
68
73.5
69.3
68.1
72.7
78.8
79.6
79.9
78.6
78.5
72.3
75.3
80.9
81.9
79.5
76.8
72.6
69.2
73
75.6
77.7
75.7
68.2
68.7
71.6
75.4
72.6
70.1
72.8
71.8
75.9
76.9
77.1
76.3
66.9
63.6
67.7
71
80.9
68.4
72.7
64.6
64.9
68.5
71.2
71.3
79.5
80.6
76.6
75.2
70.9
66.9
71.6
72.5
68
64.8
65.9
68.2
68.7
73.4
73.5
66.9
60.6
61.9
64
68.2
66.5
64
71.1
71.8
62.9
60.9
64
68.3
70.4
69.9
57.5
54.8
60.5
65.5
72.8
72.6
60.8
63
66.7
53.8
54.2
54.5
55.5
48
49.8
60.4
56.3
57.6
57.8
55.3
52.4
52.7
53.2
53.9
51.1
61.3
64.1
56.1
51.9
47.7
48.9
57.7
62.1
51.7
46.6
51.2
51.8
49.8
50.6
47.2
48.6
44.1
40.4
42
39.4
42.5
43.6
39
39
52.2
47.8
46.4
41.7
48.5
45.5
44.4
39.4
38.5
50.4
45.9
40.7
45.9
52.1
40.8
44.6
45.4
45.4
43.2
47.2
52.8
48.7
53.4
58.2
47.3
47.5
59.7
42.7
38.9
40.5
42.2
36.3
40.4
37.7
38
43.3
39.7
33.2
35
45.6
41.4
48.2
22.2
24.2
26.4
28.6
31.4
37.4
38.2
38
37.6
