1.0381538054618789, 72.04225352112675
2.0473781657078627, 66.02112676056338
4.042683330027111, 66.02112676056338
2.978493023870924, 65.01760563380282
4.989502744164516, 67.02464788732394
7.094326522515375, 66.02112676056338
10.044303378959203, 68.0281690140845
8.064702770614293, 70.03521126760563
6.077249884282218, 71.03873239436619
9.144597632744826, 73.04577464788731
12.07886993321431, 73.04577464788731
18.056933148184882, 72.04225352112675
11.11634596310256, 70.03521126760563
14.989585399722277, 70.03521126760563
16.04592342789129, 70.03521126760563
24.050700919129802, 73.04577464788731
31.11651127421808, 76.05633802816901
13.987800039674667, 62.00704225352112
13.068670237386758, 64.54225352112675
16.96133373008001, 67.02464788732394
20.12662831448787, 66.54929577464787
18.93308206043774, 64.01408450704224
23.064620115056538, 67.02464788732394
22.023986642861864, 69.03169014084507
21.092871784698804, 70.03521126760563
28.025606691793957, 71.03873239436619
27.07878727765655, 70.03521126760563
26.014596971500364, 69.03169014084507
25.05992527937579, 67.02464788732394
29.074092441975797, 70.03521126760563
32.01621702043245, 71.03873239436619
35.07571249090788, 72.04225352112675
34.12476029888249, 70.51056338028168
33.06470277061429, 70.03521126760563
30.20068769424056, 64.01408450704224
37.00819943132976, 64.01408450704224
37.95501884546717, 65.01760563380282
41.03807114990411, 69.03169014084507
39.050618263572034, 70.03521126760563
39.98958539972227, 70.03521126760563
43.056933148184875, 72.04225352112675
42.14152284599616, 75.05281690140845
44.01945711829663, 75.05281690140845
48.11958606096673, 74.04929577464789
35.92045229121206, 60
45.03653375652978, 70.03521126760563
45.97550089268002, 70.03521126760563
49.02714408516829, 70.03521126760563
47.00828208688752, 67.02464788732394
50.05620577927659, 66.54929577464787
